,Mycontrast.logFC,Mycontrast.AveExpr,Mycontrast.t,Mycontrast.P.Value,Mycontrast.adj.P.Val,Mycontrast.B
RASD1,-1.76282353096977,5.2195132254296,-4.82859284472486,3.16694523253494e-06,9.49435785508373e-06,3.30411763346133
RAB25,2.34049647354203,5.75946509063939,4.86441247626275,2.70545574628535e-06,8.19276096171947e-06,3.27897663676717
SMYD1,-7.06935334765136,0.527896927871623,-4.60367699551299,8.36033687873298e-06,2.33103368774819e-05,3.27349687531225
CHST9,-3.13553073625801,1.6576143928901,-4.69159126970415,5.74217637843735e-06,1.64950018745573e-05,3.26667763834789
KCNH3,-1.53332989615252,0.913331283776314,-4.65337463455637,6.76484983265181e-06,1.92275660725081e-05,3.25811562620344
DSC3,-3.30731436383498,3.98066295024352,-4.7677536604286,4.13077150857909e-06,1.21356362961396e-05,3.24901339589907
NUDT11,-1.07133257868661,1.00806021505113,-4.6931764979974,5.7031563962676e-06,1.63936230165975e-05,3.24633255919619
IYD,3.26386017624848,-1.60118875268673,4.58423718067946,9.07844564207898e-06,2.51742225067614e-05,3.24503019625301
SPINT2,1.94711546028746,8.24844370519023,4.82391617323954,3.23255370670211e-06,9.66907391045524e-06,3.24457067806654
SERPINB7,2.55707039796468,-2.78644304705352,4.58941907174846,8.88141451176672e-06,2.46641555420452e-05,3.23973227258717
PRSS27,1.28775878309125,1.26730757748727,4.67483321628979,6.17076502942848e-06,1.7622550661007e-05,3.23381449064128
WIPF3,-1.04441503319125,2.84247580797837,-4.73094206024334,4.84580402146096e-06,1.40888254016071e-05,3.22966493589147
PEMT,-1.13943117224671,5.34978559754367,-4.82682781634219,3.19155373129222e-06,9.56378584040794e-06,3.2127586859691
NR5A2,-1.24941317158439,2.54410559216989,-4.68000189567288,6.0353842335838e-06,1.72658324496213e-05,3.19940741191832
ARHGAP42,-1.05760868563978,3.45657721804023,-4.7349955085925,4.76155871358793e-06,1.38591617367472e-05,3.19371157372788
CRHR1,-2.11656840414325,0.275965465496602,-4.61116375184156,8.09865913014767e-06,2.2642944592153e-05,3.19333310356085
SOX17,-2.00520542683544,2.71748377932243,-4.66565000342627,6.41856415431233e-06,1.8278773695927e-05,3.19000759854945
CDKN2C,-1.35242090220259,4.75531655778977,-4.81647666406642,3.33964131353359e-06,9.96228144885157e-06,3.18620313825599
PLS1,1.08572985247851,3.40639583368809,4.79941392339301,3.59837712470411e-06,1.06857705204799e-05,3.18264595608538
ENPP6,-1.38724965317946,0.0505839520659626,-4.59830596577329,8.55307034276483e-06,2.38024368969221e-05,3.17669387356669
RDH5,-4.3708433752309,1.61929254117345,-4.58184441589858,9.1708420122975e-06,2.54144069294572e-05,3.1724993075728
SCGB3A1,-4.95351005935438,2.25250553232219,-4.64186837593474,7.10576861400408e-06,2.00840355233186e-05,3.1505966017085
PRKCZ,1.1078955088593,3.71947898302679,4.78920626108171,3.76232682953967e-06,1.11375343825085e-05,3.1369740632976
FRK,1.03969863626969,4.48547891236187,4.80711061209127,3.47935064136262e-06,1.03486165299243e-05,3.12280330875591
CBX2,1.1562594120583,3.0248307129075,4.7671923409034,4.1408659125682e-06,1.21598758354156e-05,3.11719199568279
TIGIT,1.4813692745644,0.899835563992915,4.65014985962169,6.85877019487378e-06,1.94777260797804e-05,3.10456239449893
HOOK1,1.62268095068535,4.90420132069842,4.82439115755893,3.22583064164739e-06,9.65334210389535e-06,3.10244819711142
CPM,-1.87797930076163,5.46022781334374,-4.76273432131519,4.22188758858452e-06,1.23840158285565e-05,3.09496304005037
SNHG5,-1.02927572878966,6.34275245068148,-4.81997434075149,3.28887331827939e-06,9.82416846499624e-06,3.08229428642306
SLC1A7,-2.03112354773726,0.947092387736432,-4.59191063044095,8.78815237825123e-06,2.44360282507403e-05,3.07712698997574
LMTK3,1.59315631131526,3.16306625697676,4.73489384855011,4.7636541611728e-06,1.38622020825128e-05,3.05325161481886
GCNT4,-1.07732052072587,2.19482612977926,-4.65949241956655,6.59007238705793e-06,1.87510019106301e-05,3.05173492291777
EPS8L1,1.43465134475789,4.85375454515153,4.79814714478146,3.61834128508134e-06,1.07329750149557e-05,3.04760800442973
CACNB4,-1.13322239991651,1.96187760682824,-4.66894270171906,6.32862895518407e-06,1.80460321115074e-05,3.03744399110547
NMUR1,-3.6304287272227,0.521193371309372,-4.52975252521029,1.14223351699514e-05,3.12305618403313e-05,3.03567795132699
HSD17B13,-5.30987169618697,-0.414817284052073,-4.51014033153877,1.24009595957349e-05,3.36655809893679e-05,3.03303684033797
SH3KBP1,-1.04592368572751,5.71854545643317,-4.79826843188941,3.61642519625437e-06,1.07297041753917e-05,3.03133322143236
QPRT,1.25410251990201,3.81397646521343,4.77399859215528,4.02005991870779e-06,1.18314614876561e-05,3.02385933750724
PKNOX2,-1.669278543365,0.750718035410729,-4.60362660505535,8.3621254626856e-06,2.33103966564425e-05,3.02352669001121
MYOCD,-2.02474861448583,0.407829138713854,-4.55350670889055,1.03364310288014e-05,2.84829458326549e-05,3.02196022551095
P2RY10,1.43621845922675,0.0248547708881296,4.56753392127969,9.74266046337584e-06,2.69198647198137e-05,3.01758714774447
ST8SIA2,-1.9128675343966,0.517615891100547,-4.64549710546286,6.99650139423196e-06,1.98346980209142e-05,3.00894620716169
SIGLEC8,1.02984730407663,1.28317785555161,4.6205077961385,7.78313612409128e-06,2.18255417969575e-05,2.99253817035646
ATP1A2,-4.51569460614625,3.32422704640659,-4.57483311951435,9.44683364224284e-06,2.61462825377309e-05,2.9739666873172
FXYD3,1.9826036831177,6.59733399668633,4.78986491215301,3.75153335733668e-06,1.11080755368413e-05,2.95934106033237
MPV17L,1.29137743332018,4.66265896984603,4.77304770026628,4.03673034548413e-06,1.18778741885526e-05,2.95731297737115
OBSCN,-1.39202869690496,5.77818374515112,-4.77559005558801,3.99230827961425e-06,1.17550309188374e-05,2.93060214478426
SH3TC2,-1.24094010404481,1.20979258645779,-4.54177033748551,1.08598906652253e-05,2.98008774214658e-05,2.92839591161219
CLTCL1,-1.17481611733967,2.28264651365338,-4.64530914652319,7.0021211055746e-06,1.98463643110517e-05,2.91644616832363
ERP27,1.44855247167218,2.92765931594447,4.70752735359118,5.36137679165962e-06,1.54515886516893e-05,2.90411663180013
C16orf89,-2.11514259756381,3.42843409815349,-4.62269825571124,7.71090492339104e-06,2.16413929456279e-05,2.90156900656093
IGF1,-2.61337504221411,2.29731025368581,-4.55013966676986,1.04840652189449e-05,2.88535998963283e-05,2.87724432242402
RRAD,-1.99736007412879,1.85845926228267,-4.54794622279267,1.05813317575453e-05,2.9097007966183e-05,2.87230666500993
SORBS2,-1.3625585628678,6.22013819083071,-4.76544420025076,4.17245641484711e-06,1.22471901575986e-05,2.8664025520453
KCNJ8,-1.24611078975557,3.94533478857303,-4.68138117279359,5.99974517321698e-06,1.71676005596324e-05,2.85781809230322
IL22RA1,-1.30244529159321,0.30445818982859,-4.54594904864223,1.0670650833785e-05,2.93181743696018e-05,2.84910872317697
OVCH2,-3.78587976964886,-1.32235795282572,-4.46714192634152,1.48370504555635e-05,3.98443673777154e-05,2.83816181213388
BMPER,-2.28576481192898,1.21730780498702,-4.52225805135812,1.17871806911336e-05,3.21249381191618e-05,2.83776743788166
DLK1,-7.1072474994292,-0.812955422440164,-4.46146577688383,1.51911635256712e-05,4.0704171860071e-05,2.83088350444907
ADRB1,-3.68678046999526,-0.180784305896873,-4.47082273829378,1.46116791662962e-05,3.92951396294827e-05,2.83008438129808
ZNF90,1.17927340694519,1.14062714179483,4.58998901713049,8.85999691947836e-06,2.46150419892247e-05,2.82166887927774
APOLD1,-1.53270590617774,5.75016819433021,-4.74952075741032,4.47114409379889e-06,1.30754313884595e-05,2.8036329986005
SLC2A4,-4.00659384566248,2.42441169913305,-4.52649778854515,1.15794254308418e-05,3.16240581487027e-05,2.79076135680299
CSMD1,-2.28516621837784,-0.135658410940055,-4.49832606499328,1.30289340977118e-05,3.52904865878677e-05,2.78263891501654
CLEC7A,1.10432893396035,2.62136896842814,4.60197450241812,8.42097087688691e-06,2.34629331906654e-05,2.76267837550555
RARRES3,1.36785112619282,5.93118567254562,4.73323707925398,4.79792989612376e-06,1.39557868268508e-05,2.76134351206968
VSNL1,-1.47486491428428,2.39095346877936,-4.62922775406144,7.49940969454999e-06,2.1088192982479e-05,2.75397739257576
PRR22,1.08434608663164,1.03150047824882,4.52752502534924,1.15296222933917e-05,3.15010869246333e-05,2.74492477512185
LRRC70,-1.37592187754921,0.122505645969347,-4.46424366758173,1.50168573555685e-05,4.02698445572888e-05,2.73405163396327
CDKN2A,1.16095633800508,3.01119069253435,4.69090221732509,5.75921752196889e-06,1.65295557729094e-05,2.72830076853342
MMRN1,-3.6234296785839,3.61479962988183,-4.54468585481773,1.07275189468119e-05,2.94560163254363e-05,2.70475809800647
GSTM5,-3.53706736985533,2.76653180294194,-4.52134539197354,1.18323700909225e-05,3.22347777507969e-05,2.69732918496979
RAB11FIP1,1.22729888159054,6.10476189905155,4.7297090576631,4.87171481071667e-06,1.41555303143583e-05,2.69700951684212
GPLD1,-2.23375852183411,1.37885527654415,-4.48918158667421,1.35359096308219e-05,3.65511123726043e-05,2.69107641345082
SLC22A4,1.03784056284861,2.02242888222236,4.56418165630849,9.8814972049011e-06,2.72863365354512e-05,2.69063364614792
KLHL30,-3.13892815533803,0.553569467131412,-4.45787642386965,1.54192717658304e-05,4.12567168079246e-05,2.6651228627927
CACNA1H,1.66411747192853,4.14428415485853,4.67230646344955,6.23800981258926e-06,1.78030262738782e-05,2.65517091506088
LY6K,-2.10340193442786,0.994870695370701,-4.52344810636819,1.17285059986522e-05,3.19848506570647e-05,2.64175830488522
GREM1,1.4753402440036,4.46325149528072,4.71113636894269,5.27858992689933e-06,1.52263021486396e-05,2.63713694691341
PYGM,-3.43952127317584,1.51088385080279,-4.46484259570155,1.49795290326795e-05,4.01779112383234e-05,2.63548082228384
EYA2,-1.11633733882544,4.57303128609358,-4.69092915804048,5.75855032699452e-06,1.65295557729094e-05,2.61306051377833
ABCG2,-1.09505936145794,2.66221482676347,-4.56019513259581,1.00490857168159e-05,2.77258920080566e-05,2.59764557206398
VAMP5,-1.01226957994222,4.62054393538129,-4.65201571715519,6.80427543454544e-06,1.93312938309474e-05,2.59077863981708
PALM2-AKAP2,-2.19994120176292,-0.0313636226289208,-4.4431035789765,1.63932824243428e-05,4.3676790236216e-05,2.56674592472788
WNT11,-2.70354376347253,3.20785923767812,-4.52568013566216,1.16192154606318e-05,3.17195925374987e-05,2.51908811910825
WISP3,-1.84683401138936,0.16390780585084,-4.42663400257444,1.75489192355613e-05,4.65208588497365e-05,2.49032295550787
ATP13A5,-3.19041900315785,1.36806030403173,-4.4941619510943,1.32574858256226e-05,3.58727170309309e-05,2.48573464233677
DIO1,3.11653493744673,0.0865110450640053,4.4589406914376,1.53512946227883e-05,4.10998431843313e-05,2.4850817708396
DNALI1,1.24119757998349,4.65945166553281,4.64231699331759,7.09217127813626e-06,2.00498995563428e-05,2.468925228992
CST6,1.99691020744136,0.304131925141342,4.45684134485899,1.54856623348866e-05,4.14175530939758e-05,2.46552502124615
PDE3B,-3.52585387389437,3.6888540459507,-4.53143393581189,1.13419880302465e-05,3.10398680719878e-05,2.4625415177609
DPY19L2,-1.42597493461642,1.46210642463662,-4.44273218544223,1.64185162546212e-05,4.3735187381807e-05,2.46207205831109
PCDHGA11,-1.18468197249776,0.433804864512952,-4.42099711062537,1.79621480440007e-05,4.7473190712966e-05,2.45758800658496
PC,-1.23619519189146,6.10924313929509,-4.66734992956437,6.37198016971713e-06,1.81539504144144e-05,2.45401238504901
FGFRL1,-1.22432464239348,5.76861535629894,-4.64268571004212,7.08101449254424e-06,2.00312378664274e-05,2.44050914975884
OLFML2B,1.13483324959351,5.39520876793895,4.67334740520488,6.21022182260154e-06,1.77313930869993e-05,2.44047470586241
CCDC36,-1.70047316193934,0.281846557512235,-4.39528260981974,1.99688881105751e-05,5.23885447626483e-05,2.4317100047199
SP6,1.16215674566916,3.13234924352084,4.6209809956729,7.76747712368139e-06,2.17862621174742e-05,2.42247307796712
SDR16C5,1.82528237827915,1.7944260253346,4.57310529852121,9.51606745545945e-06,2.63158167306008e-05,2.41984034245621
RIMS4,2.30145166798203,2.00632228133061,4.59177092447379,8.79335665532358e-06,2.44453461834296e-05,2.41592147859081
LY6D,-2.96024381878772,-0.520300738200907,-4.40282413736158,1.93590423671333e-05,5.08594160256632e-05,2.40870785474287
SGK2,-3.11198611840301,1.72272051892168,-4.40124616952398,1.94851449449051e-05,5.11601407182012e-05,2.40305289811213
PKDCC,-2.46516397301927,4.45971851171373,-4.52640887662649,1.15837458461652e-05,3.16293089332984e-05,2.40012044443723
LSR,1.02651972969461,7.00588869732608,4.64241786156868,7.08911747937025e-06,2.00455624159428e-05,2.37265446108198
LRAT,-1.92980075907174,0.930954521414046,-4.44711313492496,1.61232232034039e-05,4.30354992464793e-05,2.36849831755545
CDC42EP2,-1.3195633783174,4.46330419917241,-4.57226195211417,9.55003777086478e-06,2.64042230633991e-05,2.36409406458027
SLC17A9,1.21342869847691,2.1900955897744,4.50090131887022,1.28894923445192e-05,3.49414906528059e-05,2.3594660709517
CXorf57,-1.02990606563493,0.758764159866218,-4.46036032149961,1.52610684116386e-05,4.08831749427141e-05,2.35068423673729
INPP5J,1.42607241028921,4.5732579664921,4.62238816667185,7.72109077725852e-06,2.16653708663725e-05,2.33123599180861
RNF39,-1.80146298687594,3.34463627811169,-4.52691325462635,1.15592576349067e-05,3.15755161445546e-05,2.32146897234266
MRC1,-2.4975617279617,3.92066956356485,-4.49392201889491,1.32707717024984e-05,3.58939408504523e-05,2.31843232345462
FCER2,-4.07705861690315,-1.61304038021739,-4.3197902175484,2.71827593614122e-05,6.97488752969001e-05,2.31186239723829
HAPLN3,-1.27721719926551,4.24750379266854,-4.5757863777938,9.40884471765963e-06,2.604660454788e-05,2.30651120051954
TTPA,-1.95644022938577,-0.231401533889195,-4.35557639268146,2.34966140613349e-05,6.10365963141135e-05,2.29337621737956
HIST1H1C,1.33754981325681,4.76926752537843,4.61268084039128,8.04660514901904e-06,2.25069483716519e-05,2.28561239029183
ZNF676,-1.73361930034695,-0.0868607664568465,-4.34198628514594,2.48360758236491e-05,6.41622945925883e-05,2.28437769874786
PPP1R14C,-2.19468660778047,1.60862861832812,-4.43298993426317,1.70939442698098e-05,4.5406004603919e-05,2.2836085402371
USP43,1.32630305849102,2.58933843810052,4.53727036243913,1.10672951478188e-05,3.03384643173063e-05,2.27000217544863
LAMC2,-2.05638230317542,6.33358041153217,-4.61293645714143,8.03786632354848e-06,2.24920438425812e-05,2.26867386500523
CCDC160,1.67369089807823,1.28119324401854,4.42058933390244,1.79924014760034e-05,4.75436233713864e-05,2.23278604528991
ENO2,1.05181364553142,4.74885733819405,4.61686851863276,7.90458832347547e-06,2.21433573690352e-05,2.21988514769759
CAPN6,-3.36810874781336,2.57862493657654,-4.36976752515385,2.21720637484879e-05,5.77778927116364e-05,2.20847678478845
SNAI2,-1.0769108558336,4.72833927499744,-4.57121489751894,9.59237624035526e-06,2.65157240122645e-05,2.19715327732862
AKR1E2,-1.07911926182593,1.10806963121725,-4.40711728571605,1.90199152194624e-05,5.00681903132966e-05,2.19391892765066
CPVL,-1.0805309268669,4.54450503073467,-4.54969844040818,1.05035615590366e-05,2.89012266427308e-05,2.18287279910342
SOCS3,-1.62877578314676,6.69504701469626,-4.60508993043069,8.31033544329608e-06,2.31807221045715e-05,2.1750143228229
FAM83E,1.94686082856852,2.12582707198087,4.50045347643329,1.29136379135369e-05,3.49997529725632e-05,2.15056195198511
ESR2,-1.83695944676972,0.0031644581606995,-4.31581990605382,2.76243663382871e-05,7.07930293241352e-05,2.13903090284632
IRX4,-2.84055245794218,1.34442987816233,-4.40649710953242,1.9068549256653e-05,5.01761885586493e-05,2.1302635134955
PGLYRP2,3.18904032992065,0.658315973077699,4.35226027232025,2.38169078545047e-05,6.17665080855814e-05,2.12956111502288
CTSG,-2.79611446447195,1.00317283129982,-4.33596534284418,2.54526693768519e-05,6.56395233137935e-05,2.12602867056867
KCNS1,-3.03524851013514,-0.646439514668824,-4.28671391179971,3.10785340757761e-05,7.89897770700506e-05,2.12302635926662
SDK2,-1.71337599633433,3.29744218017837,-4.51121705879986,1.23451993556604e-05,3.35211043022883e-05,2.1108218361459
IL18,1.04581968077117,2.3993021956683,4.41734851432846,1.82345898473703e-05,4.81531458139737e-05,2.08591249566808
C1orf210,1.57915060658651,3.04135510494049,4.5197078003536,1.1913872469373e-05,3.24367165621256e-05,2.08357202961683
FBXO32,-1.17494763584598,7.45849325709612,-4.57841559198881,9.3048280018235e-06,2.57748815984993e-05,2.06761392316649
RASA4,-1.23458359605048,0.327659177602812,-4.3058393061211,2.87650942361174e-05,7.34637672930541e-05,2.05706480411147
FHL5,-1.9589765923097,1.76339326396938,-4.33506699430757,2.55459181821248e-05,6.58671240696655e-05,2.0238606585634
MPZ,-2.43197946840914,0.770594588195414,-4.27207866498678,3.29682894036408e-05,8.35352872691942e-05,2.02133798352363
BHMT2,-2.8144128961647,3.02538577063236,-4.38450668111047,2.08724151662709e-05,5.46177402218369e-05,2.01600732493657
IL1RL2,-1.43246181259201,0.952547419948508,-4.32459563381125,2.66573246868676e-05,6.8585287681777e-05,2.0091980216536
TRIM36,1.26098049673627,2.24110445022412,4.46621803111308,1.4894142410993e-05,3.99732721349763e-05,2.00613585310311
TTN,-1.22810211037345,3.70328183104781,-4.48213437772702,1.39395153341916e-05,3.75794291382223e-05,2.00236034128977
COL1A1,1.96168144694973,11.3869709137951,4.45708500091835,1.54700093861198e-05,4.13840790533981e-05,1.99903708606068
FAM3B,-1.77042977422386,2.41785892837399,-4.49463427595005,1.32313689721455e-05,3.5816742891765e-05,1.99790109325115
P2RY12,-2.28726496651628,1.35521444250525,-4.26747054358064,3.35857741342902e-05,8.49026605987895e-05,1.99332112660629
AMPD1,-3.22162462907576,-0.80011313267786,-4.25058426500749,3.59446478826868e-05,9.04168287987264e-05,1.98982067275185
TREM1,1.52836843915202,0.45136533325399,4.34756095739209,2.42779892390208e-05,6.28312646756766e-05,1.97088937161234
GALNT5,1.7421629777231,2.92889125808038,4.45578460873881,1.55537256995613e-05,4.15911606938805e-05,1.96091131149456
IRX5,1.16189309212356,5.17866407102767,4.53651406514574,1.11025255529272e-05,3.04287169267947e-05,1.95702570759953
VWDE,-2.5253505326221,0.873694768628381,-4.29251533531719,3.03585644750351e-05,7.72790088749881e-05,1.94678872207417
GBP2,-1.01127104219407,6.93982688248641,-4.54765517351314,1.05943032783733e-05,2.91205364753119e-05,1.92529762225043
PROM2,1.87357454228691,6.31965125767229,4.54005043561804,1.09387151236664e-05,3.00072385265412e-05,1.92360646291917
TTC36,1.50847603400112,1.79781274825051,4.38950906970731,2.04482005006559e-05,5.35714424635852e-05,1.91503354304729
FOLH1,-1.23895022008937,2.21184125368182,-4.38420821726631,2.08979911518223e-05,5.46705910084755e-05,1.91354803546461
ERBB2,1.24638974216669,8.21565737137359,4.5182311871173,1.198782643384e-05,3.26111401296727e-05,1.89631604719958
CYP26B1,-2.59740723552774,3.15759800652512,-4.34802994082527,2.4231591892379e-05,6.27358054273546e-05,1.86413809618132
GPR34,-1.56181241486548,3.60199671871548,-4.3700208004587,2.21490882410259e-05,5.77408345824846e-05,1.86127542839448
